Fid,CDate,Precipitation,Humidity,WindSpeed,WeatherCondition,AvgTemp,AvgTempUncertainty,City,Country,Latitude,Longitude,Season,Crop,Label
10.42.0.211-121.14.255.83-52592-80-6,22-06-22,0,81.22172205,6.289973765,Rain,20.421,2.823,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,1
10.42.0.211-119.146.74.34-33375-80-6,23-06-22,0,63.0588019,8.485921916,Snow,22.316,1.738,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,0
172.217.11.14-10.42.0.211-443-40927-6,24-06-22,6.327395122,74.69911887,6.426996883,Snow,26.96,2.264,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,1
10.42.0.1-10.42.0.42-53-20538-17,25-06-22,0,57.65722207,6.190023094,Partly Cloudy,31.88,3.064,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,1
10.42.0.211-52.26.15.212-36348-443-6,26-06-22,0,69.10113094,11.61482695,Sunny,33.304,2.596,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
10.42.0.211-31.13.65.52-53779-443-6,27-06-22,0,96.89024187,13.05657179,Sunny,31.059,2.318,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,1
203.205.158.61-10.42.0.42-80-46345-6,28-06-22,0,60.98215341,11.86637855,Partly Cloudy,27.355,1.515,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,0
199.59.149.243-10.42.0.151-443-40151-6,29-06-22,0,98.00887636,8.509093393,Partly Cloudy,25.46,1.437,Achalpur,India,21.70N,77.02E,Kharif     ,Small millets,0
10.42.0.151-121.29.54.141-47142-80-6,30-06-22,0,48.6356364,15.43262266,Partly Cloudy,25.351,1.292,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,1
209.10.120.26-10.42.0.211-80-56618-6,01-07-22,0,30.51040556,18.82522414,Partly Cloudy,24.568,1.476,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,1
172.217.3.110-10.42.0.211-443-56803-6,02-07-22,0,47.31878172,4.917870916,Rain,22.609,1.517,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,0
203.205.158.35-10.42.0.151-80-37182-6,03-07-22,0,68.39718511,12.15230447,Rain,19.19,3.295,Achalpur,India,21.70N,77.02E,Rabi       ,Groundnut,1
10.42.0.211-10.42.0.1-15933-53-17,04-07-22,0,84.87682275,16.2600839,Rain,18.908,3.1,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
8.0.6.4-8.6.0.1-0-0-0,05-07-22,0,96.67894321,11.54226068,Partly Cloudy,21.45,2.389,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,1
10.42.0.211-104.88.81.138-51102-443-6,06-07-22,9.879062914,43.3160447,19.697919,Cloudy,26.485,2.308,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,0
175.100.207.233-10.42.0.42-80-42913-6,07-07-22,8.405401819,37.83869671,14.60089879,Cloudy,30.943,2.236,Achalpur,India,21.70N,77.02E,Rabi       ,Other  Rabi pulses,1
10.42.0.42-59.38.112.48-48520-443-6,08-07-22,0,98.2646935,13.2229125,Sunny,33.369,2.402,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,0
131.253.61.84-10.42.0.42-443-42760-6,09-07-22,0,48.96983107,15.14564806,Partly Cloudy,31.798,2.353,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,0
182.22.31.252-10.42.0.211-443-54153-6,10-07-22,0.291999659,53.2133049,18.16521427,Sunny,27.231,1.564,Achalpur,India,21.70N,77.02E,Rabi       ,Rapeseed &Mustard,0
180.149.138.210-10.42.0.42-80-43700-6,11-07-22,0,74.91989977,14.24304718,Rain,25.462,1.735,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,0
172.217.10.234-10.42.0.151-443-42206-6,12-07-22,0,42.6022599,1.529497429,Cloudy,24.589,1.271,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,0
172.217.7.195-10.42.0.151-80-38631-6,13-07-22,7.5175954,99.12208237,17.87247098,Snow,24.702,1.689,Achalpur,India,21.70N,77.02E,Summer     ,Maize,1
175.100.207.231-10.42.0.151-80-43403-6,14-07-22,0.489196781,46.41749665,19.98936585,Rain,22.488,1.762,Achalpur,India,21.70N,77.02E,Summer     ,Onion,1
10.42.0.151-10.42.0.1-18362-53-17,15-07-22,0.413501032,55.16752908,13.22858066,Cloudy,19.598,2.401,Achalpur,India,21.70N,77.02E,Summer     ,Potato,0
192.229.173.173-10.42.0.42-80-51976-6,16-07-22,3.470760377,59.85552087,5.657015831,Snow,19.456,1.814,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,0
10.42.0.211-66.231.239.122-56340-80-6,17-07-22,0,98.61292062,6.545213927,Snow,20.81,2.669,Achalpur,India,21.70N,77.02E,Summer     ,Rice,0
10.42.0.211-77.234.41.79-59314-443-6,18-07-22,0,69.06451188,0.354168175,Snow,26.189,1.773,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,1
172.217.11.42-10.42.0.211-443-41413-6,19-07-22,0,50.00705871,17.89226022,Sunny,30.79,1.664,Achalpur,India,21.70N,77.02E,Whole Year ,Banana,1
10.42.0.211-64.71.142.124-35364-443-6,20-07-22,0,83.95123158,17.41015926,Rain,33.61,3.054,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,1
10.42.0.151-10.42.0.1-50431-53-17,21-07-22,0,89.79462475,2.64231412,Partly Cloudy,30.926,2.326,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,1
10.42.0.151-10.42.0.1-64845-53-17,22-07-22,0,42.95100632,11.29285146,Snow,26.76,1.699,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,1
157.240.18.35-10.42.0.42-443-46616-6,23-07-22,0,61.53034362,3.721061685,Partly Cloudy,25.322,1.509,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,0
192.229.173.173-10.42.0.42-80-55472-6,24-07-22,0,90.30223549,5.159084613,Snow,25.315,1.592,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,1
172.217.6.234-10.42.0.211-443-40686-6,25-07-22,1.940145055,92.5637066,18.94816947,Snow,25.097,1.969,Achalpur,India,21.70N,77.02E,Kharif     ,Bajra,0
172.217.11.46-10.42.0.211-443-58172-6,26-07-22,0,92.55455017,5.536479322,Partly Cloudy,21.518,2.668,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,0
10.42.0.151-10.42.0.1-60582-53-17,27-07-22,0,53.73920042,17.70675745,Rain,19.117,3.862,Achalpur,India,21.70N,77.02E,Kharif     ,Cotton(lint),0
172.217.7.131-10.42.0.42-443-51975-17,28-07-22,0,84.52639544,2.361896631,Partly Cloudy,19.635,2.644,Achalpur,India,21.70N,77.02E,Kharif     ,Cowpea(Lobia),1
192.229.173.173-10.42.0.211-80-39952-6,29-07-22,5.320924766,35.29098857,18.34336574,Snow,22.243,2.054,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,0
10.42.0.211-10.42.0.1-11491-53-17,30-07-22,0,50.71188761,19.98351225,Cloudy,25.967,1.778,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,1
10.42.0.1-10.42.0.42-53-36623-17,31-07-22,5.085285466,32.53748684,10.28013167,Partly Cloudy,31.201,1.86,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
10.42.0.151-23.99.112.73-50098-443-6,01-08-22,1.17675448,46.5342361,9.471186758,Cloudy,31.634,2.256,Achalpur,India,21.70N,77.02E,Kharif     ,Jowar,1
10.42.0.151-23.23.119.243-51087-443-6,02-08-22,4.67172476,89.83128627,2.018179576,Snow,30.762,2.594,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,0
172.217.3.110-10.42.0.151-443-49163-6,03-08-22,0,86.26587624,9.549734565,Sunny,27.388,1.903,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,1
10.42.0.151-123.125.115.190-42043-80-6,04-08-22,0,52.214318,11.02515027,Cloudy,25.171,1.827,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,1
203.205.158.60-10.42.0.211-80-54163-6,05-08-22,0,79.83243482,6.734288076,Snow,25.263,1.965,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,0
172.217.5.228-10.42.0.211-443-54502-6,06-08-22,0,37.17535216,1.180628398,Partly Cloudy,24.567,2.679,Achalpur,India,21.70N,77.02E,Kharif     ,Peas & beans (Pulses),1
172.217.12.170-10.42.0.211-443-58102-6,07-08-22,0,48.63145178,17.00833446,Partly Cloudy,23.072,2.263,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
10.42.0.211-10.42.0.1-36358-53-17,08-08-22,0,98.79175017,8.447764279,Rain,20.18,2.228,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,0
10.42.0.151-121.29.54.142-59449-80-6,09-08-22,8.738658542,33.45889193,14.21570336,Rain,19.18,2.33,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,1
10.42.0.211-10.42.0.1-49632-53-17,10-08-22,0,71.34881632,6.378103858,Rain,21.833,4.062,Achalpur,India,21.70N,77.02E,Kharif     ,Small millets,1
10.42.0.255-10.42.0.1-8612-8612-17,11-08-22,0,84.60671642,1.658860711,Cloudy,26.517,3.245,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,0
10.42.0.211-64.71.142.124-43037-443-6,12-08-22,0,74.87434722,0.207418471,Cloudy,30.458,1.556,Achalpur,India,21.70N,77.02E,Rabi       ,Cotton(lint),1
10.42.0.151-103.235.46.211-56589-443-6,13-08-22,9.312326695,34.64427227,0.890984799,Cloudy,33.866,2.667,Achalpur,India,21.70N,77.02E,Rabi       ,Cowpea(Lobia),0
157.240.2.20-10.42.0.42-443-48114-6,14-08-22,0,34.03461244,2.835398044,Snow,31.376,2.39,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,1
10.42.0.211-10.42.0.1-29453-53-17,15-08-22,3.178633957,90.06512975,8.909430263,Rain,26.327,1.641,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,0
220.181.7.190-10.42.0.211-443-39234-6,16-08-22,6.60518081,40.65513685,16.45999161,Partly Cloudy,24.694,1.538,Achalpur,India,21.70N,77.02E,Rabi       ,Groundnut,1
172.217.9.234-10.42.0.211-443-57615-6,17-08-22,0,89.74830021,15.14534027,Rain,24.789,1.503,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
10.42.0.211-13.107.3.128-42571-443-6,18-08-22,0,67.59731232,15.80043972,Snow,24.126,1.696,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,0
172.217.10.74-10.42.0.151-443-51893-6,19-08-22,0,31.98555763,16.97477598,Partly Cloudy,20.951,4.284,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,1
10.42.0.151-10.42.0.1-45523-53-17,20-08-22,0,49.34478788,13.5473432,Cloudy,18.725,3.386,Achalpur,India,21.70N,77.02E,Rabi       ,Peas & beans (Pulses),0
202.77.129.150-10.42.0.42-443-33854-6,21-08-22,0,57.02115963,8.6428616,Snow,18.656,2.061,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,0
10.42.0.151-10.42.0.1-25809-53-17,22-08-22,6.739804156,50.15354071,6.001554372,Cloudy,20.783,2.261,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,1
10.42.0.211-23.206.125.17-34430-80-6,23-08-22,0,51.18118701,11.98805297,Partly Cloudy,26.463,2.107,Achalpur,India,21.70N,77.02E,Rabi       ,Rapeseed &Mustard,1
10.42.0.211-66.198.24.253-38947-443-6,24-08-22,9.230420284,62.70203036,10.74678062,Cloudy,31.42,3.177,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,0
10.42.0.211-115.239.210.141-60994-80-6,25-08-22,0,32.06142139,15.13869126,Cloudy,33.967,2.678,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,1
220.243.219.55-10.42.0.151-80-42998-6,26-08-22,0,66.92000751,17.25842034,Snow,,,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
172.217.12.142-10.42.0.42-443-50727-6,27-08-22,0,66.31649813,19.17220257,Rain,27.258,2.315,Achalpur,India,21.70N,77.02E,Summer     ,Onion,1
10.42.0.211-69.147.82.215-54614-443-6,28-08-22,0,30.08044857,7.337669346,Rain,25.299,2.548,Achalpur,India,21.70N,77.02E,Summer     ,Peas & beans (Pulses),1
172.217.9.225-10.42.0.211-443-39299-6,29-08-22,3.372195974,38.22239522,19.2523561,Snow,24.892,2.008,Achalpur,India,21.70N,77.02E,Summer     ,Potato,1
10.42.0.211-54.192.38.236-54587-443-6,30-08-22,1.159619967,52.99633572,15.32785087,Cloudy,24.274,2.357,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,1
10.42.0.211-112.80.248.220-39796-443-6,31-08-22,0,34.33097606,17.71248272,Sunny,21.1,1.533,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
10.42.0.211-119.146.74.33-57170-443-6,01-09-22,1.659680466,48.6358173,6.278429998,Partly Cloudy,,,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,0
10.42.0.211-50.16.231.117-51911-443-6,02-09-22,0,66.19150207,16.79498869,Partly Cloudy,19.556,2.782,Achalpur,India,21.70N,77.02E,Whole Year ,Arecanut,1
10.42.0.211-10.42.0.1-27103-53-17,03-09-22,0,84.27181875,11.91200543,Partly Cloudy,21.997,1.675,Achalpur,India,21.70N,77.02E,Whole Year ,Banana,0
10.42.0.211-122.225.81.54-55734-80-6,04-09-22,7.02621983,32.20876502,16.45171144,Rain,25.975,2.523,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,0
10.42.0.1-10.42.0.42-53-13230-17,05-09-22,0,94.02419494,1.400759134,Snow,30.711,1.728,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,0
172.217.10.138-10.42.0.151-443-42138-6,06-09-22,1.935328507,31.11952148,4.546813763,Partly Cloudy,32.891,1.759,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,1
10.42.0.211-64.71.142.124-44171-443-6,07-09-22,2.04899502,38.94669659,6.155392132,Cloudy,31.255,2.042,Achalpur,India,21.70N,77.02E,Whole Year ,Dry ginger,0
10.42.0.151-10.42.0.1-48774-53-17,08-09-22,0,55.45706499,10.19160036,Snow,27.072,1.617,Achalpur,India,21.70N,77.02E,Whole Year ,Garlic,1
10.42.0.211-10.42.0.1-25289-53-17,09-09-22,7.150196961,64.44671566,13.83892318,Rain,24.947,1.53,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,0
10.42.0.211-64.233.190.94-50221-80-6,10-09-22,0,54.15651691,4.404861383,Rain,25.423,1.48,Achalpur,India,21.70N,77.02E,Whole Year ,Sweet potato,1
169.47.5.250-10.42.0.211-443-50765-6,11-09-22,9.779019564,37.5305213,3.431975311,Partly Cloudy,24.259,1.576,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,0
10.42.0.151-104.47.151.128-50032-443-6,12-09-22,0,69.64608344,1.95970625,Cloudy,22.217,1.936,Achalpur,India,21.70N,77.02E,Kharif     ,Bajra,1
10.42.0.151-120.196.211.8-37820-80-6,13-09-22,0,66.688303,0.657896729,Cloudy,19.676,2.562,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
10.42.0.151-103.7.30.118-43688-80-6,14-09-22,0,76.35718207,0.598710047,Sunny,18.273,1.966,Achalpur,India,21.70N,77.02E,Kharif     ,Cotton(lint),0
158.85.58.49-10.42.0.151-443-59676-6,15-09-22,0,83.82301748,5.695061775,Cloudy,21.756,2.285,Achalpur,India,21.70N,77.02E,Kharif     ,Cowpea(Lobia),1
10.42.0.151-106.39.169.66-43585-80-6,16-09-22,0,41.22289552,1.974100564,Sunny,26.502,2.342,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,0
202.77.129.230-10.42.0.211-80-36713-6,17-09-22,8.867250324,54.54352244,0.519187133,Snow,30.497,2.218,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,0
172.217.3.99-10.42.0.151-443-52193-6,18-09-22,0,33.71457133,10.84640693,Cloudy,34.187,1.667,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,1
10.42.0.211-10.42.0.1-48868-53-17,19-09-22,0,67.96690645,8.79736707,Rain,30.574,2.462,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,1
172.217.10.36-10.42.0.42-443-41660-6,20-09-22,0,89.77642431,3.760407243,Rain,26.572,1.514,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,0
10.42.0.42-52.21.202.167-49006-443-6,21-09-22,0,61.17041264,4.903016254,Snow,25.261,1.258,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,1
10.42.0.211-10.42.0.1-2312-53-17,22-09-22,0,92.67597742,10.0671986,Cloudy,25.902,2.098,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,0
172.217.11.36-10.42.0.151-443-59840-6,23-09-22,0,47.15413777,7.921770559,Cloudy,24.54,1.177,Achalpur,India,21.70N,77.02E,Kharif     ,Peas & beans (Pulses),1
10.42.0.1-10.42.0.42-53-50333-17,24-09-22,0.854633948,76.19308689,8.682414503,Snow,22.111,1.931,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,0
10.42.0.211-104.254.66.16-58915-80-6,25-09-22,0,51.53853816,7.811305179,Rain,19.868,1.479,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,1
10.42.0.42-37.1.204.175-47166-80-6,26-09-22,0,81.98385168,12.24507416,Partly Cloudy,19.559,2.18,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,0
10.42.0.151-65.55.223.45-43477-40024-17,27-09-22,1.243461561,41.93716087,10.84880637,Cloudy,21.631,2.169,Achalpur,India,21.70N,77.02E,Kharif     ,Small millets,1
172.217.6.202-10.42.0.42-443-33738-6,28-09-22,0,34.88149162,3.629118305,Sunny,25.334,1.499,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,1
10.42.0.211-106.39.162.36-47298-80-6,29-09-22,0,61.96855422,11.49744274,Cloudy,29.874,2.132,Achalpur,India,21.70N,77.02E,Rabi       ,Cotton(lint),0
198.11.132.221-10.42.0.211-443-58680-6,30-09-22,0,59.00989562,1.494887958,Snow,32.242,1.427,Achalpur,India,21.70N,77.02E,Rabi       ,Cowpea(Lobia),0
157.240.2.20-10.42.0.42-443-48477-6,01-10-22,0,95.13541672,15.0969458,Cloudy,29.264,0.676,Austin,United States,29.74N,97.85W,Rabi       ,Dry chillies,1
172.217.11.35-10.42.0.151-80-54189-6,02-10-22,0,67.71059242,16.26332501,Partly Cloudy,25.063,0.495,Austin,United States,29.74N,97.85W,Rabi       ,Gram,1
192.229.173.173-10.42.0.211-80-55584-6,03-10-22,3.96569716,60.94120381,11.31162669,Snow,19.069,0.913,Austin,United States,29.74N,97.85W,Rabi       ,Groundnut,0
10.42.0.42-106.39.169.66-57125-80-6,04-10-22,0.023655267,44.56706102,8.150032821,Partly Cloudy,16.927,3.463,Austin,United States,29.74N,97.85W,Rabi       ,Horse-gram,0
10.42.0.151-98.139.183.24-54236-80-6,05-10-22,0,49.22957831,11.11841556,Rain,7.076,1.546,Austin,United States,29.74N,97.85W,Rabi       ,Maize,0
162.208.22.39-10.42.0.151-443-42773-6,06-10-22,6.135519052,80.77509418,1.185600097,Sunny,9.536,1.287,Austin,United States,29.74N,97.85W,Rabi       ,Onion,1
10.42.0.151-121.12.98.63-45010-80-6,07-10-22,0,53.20557102,2.283450909,Partly Cloudy,11.147,1.203,Austin,United States,29.74N,97.85W,Rabi       ,Peas & beans (Pulses),1
173.241.242.143-10.42.0.151-443-52167-6,08-10-22,0,85.93099913,9.749218582,Snow,15.899,1.973,Austin,United States,29.74N,97.85W,Rabi       ,Potato,1
192.229.173.173-10.42.0.211-80-55300-6,09-10-22,0,61.32918523,19.48514964,Sunny,20.993,1.501,Austin,United States,29.74N,97.85W,Rabi       ,Ragi,1
172.217.11.35-10.42.0.151-443-38902-6,10-10-22,0,43.69478056,8.313166405,Rain,25.157,3.269,Austin,United States,29.74N,97.85W,Rabi       ,Rapeseed &Mustard,1
140.205.62.20-10.42.0.42-80-41661-6,11-10-22,0,52.08614904,16.40000882,Partly Cloudy,29.15,1.138,Austin,United States,29.74N,97.85W,Rabi       ,Sunflower,0
10.42.0.211-10.42.0.1-9089-53-17,12-10-22,0,80.17273609,19.75240992,Partly Cloudy,30.631,1.294,Austin,United States,29.74N,97.85W,Summer     ,Dry chillies,1
172.217.12.163-10.42.0.211-443-49918-6,13-10-22,0,66.79633451,5.311373883,Sunny,28.323,0.822,Austin,United States,29.74N,97.85W,Summer     ,Maize,0
172.217.11.46-10.42.0.211-443-57640-6,14-10-22,2.295166701,89.51590417,12.10756298,Partly Cloudy,25.646,0.458,Austin,United States,29.74N,97.85W,Summer     ,Onion,0
10.42.0.151-10.42.0.1-25095-53-17,15-10-22,8.556882962,98.93962492,13.81176232,Partly Cloudy,19.906,0.913,Austin,United States,29.74N,97.85W,Summer     ,Peas & beans (Pulses),0
173.194.66.188-10.42.0.151-5228-57844-6,16-10-22,8.269244422,33.97819607,14.36139373,Rain,13.546,1.71,Austin,United States,29.74N,97.85W,Summer     ,Potato,1
205.185.216.42-10.42.0.211-80-33453-6,17-10-22,5.393246944,78.14752173,19.78744835,Snow,9.896,1.63,Austin,United States,29.74N,97.85W,Summer     ,Ragi,0
162.208.22.39-10.42.0.211-443-38145-6,18-10-22,0,58.06537988,13.30387307,Cloudy,8.833,1.391,Austin,United States,29.74N,97.85W,Summer     ,Rice,1
10.42.0.211-31.13.71.1-45144-443-6,19-10-22,0,62.25756767,14.98540329,Snow,11.617,1.568,Austin,United States,29.74N,97.85W,Summer     ,Sunflower,0
180.149.136.194-10.42.0.42-80-46045-6,20-10-22,0,86.804282,16.74590193,Rain,15.812,1.255,Austin,United States,29.74N,97.85W,Whole Year ,Arecanut,1
172.217.5.228-10.42.0.151-443-58645-6,21-10-22,4.87949267,41.16141049,2.263673745,Partly Cloudy,20.137,1.609,Austin,United States,29.74N,97.85W,Whole Year ,Banana,0
174.35.73.107-10.42.0.211-80-50067-6,22-10-22,2.741376288,72.74209086,5.784919814,Snow,23.876,1.924,Austin,United States,29.74N,97.85W,Whole Year ,Cashewnut,1
174.35.73.135-10.42.0.211-80-41772-6,23-10-22,0,74.30313245,19.52414815,Rain,28.83,0.989,Austin,United States,29.74N,97.85W,Whole Year ,Coconut ,1
157.56.52.23-10.42.0.151-40033-43477-17,24-10-22,0,81.01089176,9.146415647,Sunny,29.215,1.075,Austin,United States,29.74N,97.85W,Whole Year ,Dry ginger,0
172.217.10.106-10.42.0.211-443-49366-6,25-10-22,3.820575857,99.42388227,5.732597638,Partly Cloudy,28.135,1.581,Austin,United States,29.74N,97.85W,Whole Year ,Garlic,1
172.217.12.131-10.42.0.211-443-51780-6,26-10-22,0,97.47665109,9.715523899,Snow,25.876,2.283,Austin,United States,29.74N,97.85W,Whole Year ,Sugarcane,1
10.42.0.211-10.42.0.1-28754-53-17,27-10-22,0,98.57722101,1.150307312,Cloudy,20.071,1.494,Austin,United States,29.74N,97.85W,Whole Year ,Sweet potato,0
172.217.7.227-10.42.0.211-443-54431-6,28-10-22,0,71.74008529,4.464472403,Rain,17.455,1.806,Austin,United States,29.74N,97.85W,Whole Year ,Turmeric,1
10.42.0.211-10.42.0.1-15976-53-17,29-10-22,0,72.02965108,12.49207093,Rain,13.733,2.215,Austin,United States,29.74N,97.85W,Kharif     ,Arhar/Tur,0
10.42.0.211-10.42.0.1-42202-53-17,30-10-22,0,39.60211855,17.00759237,Sunny,12.34,2.887,Austin,United States,29.74N,97.85W,Kharif     ,Castor seed,0
192.229.173.173-10.42.0.211-443-40170-6,31-10-22,0,82.5843627,6.51605854,Cloudy,11.582,2.165,Austin,United States,29.74N,97.85W,Kharif     ,Cotton(lint),1
10.42.0.1-10.42.0.42-53-30240-17,01-11-22,0,50.01682595,16.4012844,Sunny,15.369,1.72,Austin,United States,29.74N,97.85W,Kharif     ,Cowpea(Lobia),1
172.217.3.97-10.42.0.211-443-50641-6,02-11-22,0,51.63708546,0.514629571,Sunny,19.928,1.248,Austin,United States,29.74N,97.85W,Kharif     ,Dry chillies,0
10.42.0.211-23.21.95.195-54617-443-6,03-11-22,0,74.55742921,3.678778336,Sunny,24.116,1.692,Austin,United States,29.74N,97.85W,Kharif     ,Groundnut,1
172.217.5.227-10.42.0.211-80-47838-6,04-11-22,0,46.51198128,14.51044319,Sunny,27.354,1.325,Austin,United States,29.74N,97.85W,Kharif     ,Horse-gram,0
10.42.0.42-31.13.69.203-54327-443-6,05-11-22,0,35.14727553,8.740848885,Rain,29.866,1.053,Austin,United States,29.74N,97.85W,Kharif     ,Jowar,1
169.45.248.120-10.42.0.151-5222-33802-6,06-11-22,7.411278428,88.15137628,11.85069579,Partly Cloudy,29.598,1.121,Austin,United States,29.74N,97.85W,Kharif     ,Maize,0
172.217.12.206-10.42.0.211-443-60698-6,07-11-22,0,80.27759593,8.846582084,Cloudy,26.237,1.529,Austin,United States,29.74N,97.85W,Kharif     ,Niger seed,1
10.42.0.42-54.192.38.154-59605-443-6,08-11-22,4.331568059,37.2960275,7.361724334,Sunny,20.008,2.152,Austin,United States,29.74N,97.85W,Kharif     ,Onion,0
172.217.1.174-10.42.0.42-443-53028-6,09-11-22,0.258739306,43.60026374,15.43352421,Sunny,15.056,1.344,Austin,United States,29.74N,97.85W,Kharif     ,Other Kharif pulses,1
202.77.129.161-10.42.0.211-80-60481-6,10-11-22,0,86.75552752,7.883260176,Rain,11.626,1.981,Austin,United States,29.74N,97.85W,Kharif     ,Potato,1
10.42.0.151-74.125.22.139-40747-443-6,11-11-22,7.043873814,33.23341846,11.00334128,Cloudy,10.446,2.296,Austin,United States,29.74N,97.85W,Kharif     ,Ragi,0
10.42.0.211-10.42.0.1-40487-53-17,12-11-22,0,81.06945029,1.973036865,Sunny,12.475,2.483,Austin,United States,29.74N,97.85W,Kharif     ,Rapeseed &Mustard,1
10.42.0.211-10.42.0.1-60868-53-17,13-11-22,0,41.66451589,6.642938525,Snow,17.672,1.538,Austin,United States,29.74N,97.85W,Kharif     ,Rice,1
10.42.0.211-111.206.25.159-58992-80-6,14-11-22,0,55.90247296,10.66245793,Sunny,20.842,1.193,Austin,United States,29.74N,97.85W,Kharif     ,Sunflower,0
209.10.120.26-10.42.0.211-80-58623-6,15-11-22,0,73.82984814,10.47641313,Partly Cloudy,23.289,2.329,Austin,United States,29.74N,97.85W,Rabi       ,Cowpea(Lobia),1
10.42.0.211-10.42.0.1-47542-53-17,16-11-22,0,31.93017186,1.202971737,Rain,26.839,1.066,Austin,United States,29.74N,97.85W,Rabi       ,Dry chillies,0
10.42.0.151-125.39.133.40-47834-80-6,17-11-22,0,60.75026139,11.46196843,Rain,28.563,0.973,Austin,United States,29.74N,97.85W,Rabi       ,Gram,1
172.217.7.195-10.42.0.211-443-37889-6,18-11-22,0,35.90410844,1.178709815,Rain,-14.158,2.302,Baicheng,China,45.81N,123.46E,Rabi       ,Horse-gram,0
140.205.230.8-10.42.0.211-80-57756-6,19-11-22,0,47.66383657,5.487194811,Cloudy,-3.606,1.731,Baicheng,China,45.81N,123.46E,Rabi       ,Maize,1
172.217.12.138-10.42.0.151-443-37911-6,20-11-22,0,68.498929,18.87288913,Rain,4.877,1.823,Baicheng,China,45.81N,123.46E,Rabi       ,Onion,0
10.42.0.211-120.76.223.181-38022-83-6,21-11-22,0,48.01561849,2.796106811,Rain,13.61,1.054,Baicheng,China,45.81N,123.46E,Rabi       ,Potato,0
